sku,titre,description,prix,condition,categorie,image_url,stock
NO_SKU,Porte-clés 'Friendship',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés en acier inoxydable 'Aie confiance',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'Raler  c'est mon superpouvoir',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés en acier inoxydable 'Le bonheur',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés en acier inoxydable 'J'ai besoin de ton coeur',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés en acier inoxydable 'Tes bras autour de mon cou',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés en acier inoxydable 'je t'aime a la folie',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés pour une amie,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-stylo  Donald Trump Gag / Trump Pen Holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,0
NO_SKU,porte-clés 'Bonjour' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'Tu es génial' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'I'm yours' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'Collègue travail' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'Femme séduisante 2' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'Femme séduisante 3' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'La meilleur c'est ma soeur' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,porte-clés 'J'ai la meilleure maman' porte clé/ keychain - key holder,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de fête-voeux humour / greeting cards funny Mme Doubtfire,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,3
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,3
NO_SKU,Carte de fête-voeux humour / greeting cards funny,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,3
